unique_identify,-logAffi
3u6i_CHEMBL3717_CHEMBL2031902,7.777283528852417
3u6i_CHEMBL3717_CHEMBL2031903,8.853871964321762
3u6i_CHEMBL3717_CHEMBL2031904,7.5376020021010435
3u6i_CHEMBL3717_CHEMBL2031905,8.638272163982407
3u6i_CHEMBL3717_CHEMBL2031906,8.823908740944319
3u6i_CHEMBL3717_CHEMBL2031907,8.853871964321762
3u6i_CHEMBL3717_CHEMBL2031908,7.546681659952962
3u6i_CHEMBL3717_CHEMBL2031909,8.142667503568731
3u6i_CHEMBL3717_CHEMBL2031910,7.657577319177793
3u6i_CHEMBL3717_CHEMBL2031911,9.045757490560677
3u6i_CHEMBL3717_CHEMBL2031912,9.221848749616356
3u6i_CHEMBL3717_CHEMBL2031913,8.920818753952375
3u6i_CHEMBL3717_CHEMBL2032013,8.958607314841775
3u6i_CHEMBL3717_CHEMBL2032014,9.221848749616356
3u6i_CHEMBL3717_CHEMBL2032015,9.221848749616356
3u6i_CHEMBL3717_CHEMBL2032016,9.096910013008056
3u6i_CHEMBL3717_CHEMBL2032017,8.920818753952375
3u6i_CHEMBL3717_CHEMBL2032018,9.154901959985745
3u6i_CHEMBL3717_CHEMBL2032019,9.154901959985745
3u6i_CHEMBL3717_CHEMBL2032020,8.638272163982407
3u6i_CHEMBL3717_CHEMBL2032021,8.795880017344075
3u6i_CHEMBL3717_CHEMBL2032022,8.958607314841775
3u6i_CHEMBL3717_CHEMBL2032023,9.045757490560677
3u6i_CHEMBL3717_CHEMBL2032024,8.4089353929735
3u6i_CHEMBL3717_CHEMBL2032025,8.853871964321762
3u6i_CHEMBL3717_CHEMBL2032026,9.397940008672036
3u6i_CHEMBL3717_CHEMBL2032027,8.853871964321762
3u6i_CHEMBL3717_CHEMBL2032028,8.721246399047171
3u6i_CHEMBL3717_CHEMBL2032029,9.096910013008056
3u6i_CHEMBL3717_CHEMBL2032030,8.886056647693163
3u6i_CHEMBL3717_CHEMBL2032031,9.096910013008056
3u6i_CHEMBL3717_CHEMBL2032032,8.356547323513812
3u6i_CHEMBL3717_CHEMBL3093585,7.096910013008056
3u6i_CHEMBL3717_CHEMBL3263958,8.154901959985743
3u6i_CHEMBL3717_CHEMBL3263959,8.301029995663981
3u6i_CHEMBL3717_CHEMBL3703194,8.619788758288394
3u6i_CHEMBL3717_CHEMBL3703195,6.698970004336019
3u6i_CHEMBL3717_CHEMBL3703196,9.30102999566398
3u6i_CHEMBL3717_CHEMBL3703197,9.67778070526608
3u6i_CHEMBL3717_CHEMBL3810063,7.318758762624412
3u6i_CHEMBL3717_CHEMBL3910664,7.886056647693163
3u6i_CHEMBL3717_CHEMBL3919169,8.0
3u6i_CHEMBL3717_CHEMBL3920222,7.886056647693163
3u6i_CHEMBL3717_CHEMBL3963800,7.568636235841013
3u6i_CHEMBL3717_CHEMBL3984441,7.721246399047171
3u6i_CHEMBL3717_CHEMBL4107720,8.154901959985743
3u6i_CHEMBL3717_CHEMBL4115455,7.823908740944319
3u6i_CHEMBL3717_CHEMBL445799,8.568636235841012
3u6i_CHEMBL3717_CHEMBL459647,8.099641460858807
3u6i_CHEMBL3717_CHEMBL460465,8.979303657420887
3u6i_CHEMBL3717_CHEMBL460466,9.0
3u6i_CHEMBL3717_CHEMBL460468,8.939713034397075
3u6i_CHEMBL3717_CHEMBL460472,8.920818753952375
3u6i_CHEMBL3717_CHEMBL461293,8.886056647693163
3u6i_CHEMBL3717_CHEMBL518174,9.0
3zbx_CHEMBL3717_CHEMBL3798660,8.494850021680094
3zbx_CHEMBL3717_CHEMBL3798746,7.978810700930062
3zbx_CHEMBL3717_CHEMBL3798974,6.897566294318664
3zbx_CHEMBL3717_CHEMBL3800420,9.333780770042196
3zc5_CHEMBL3717_CHEMBL1922404,8.698970004336019
3zc5_CHEMBL3717_CHEMBL1922406,8.698970004336019
3zc5_CHEMBL3717_CHEMBL1922407,7.568636235841013
3zc5_CHEMBL3717_CHEMBL1922411,8.301029995663981
3zc5_CHEMBL3717_CHEMBL2133806,8.698970004336019
3zc5_CHEMBL3717_CHEMBL2429888,7.886056647693163
3zc5_CHEMBL3717_CHEMBL2431819,7.987162775294828
3zc5_CHEMBL3717_CHEMBL2431822,8.397940008672037
3zc5_CHEMBL3717_CHEMBL2431823,8.397940008672037
3zc5_CHEMBL3717_CHEMBL2431824,8.522878745280337
3zc5_CHEMBL3717_CHEMBL2431825,8.301029995663981
3zc5_CHEMBL3717_CHEMBL2431826,8.397940008672037
3zc5_CHEMBL3717_CHEMBL2431827,8.096910013008056
3zc5_CHEMBL3717_CHEMBL2431828,8.221848749616356
3zc5_CHEMBL3717_CHEMBL2431829,8.397940008672037
3zc5_CHEMBL3717_CHEMBL2431830,8.154901959985743
3zc5_CHEMBL3717_CHEMBL2431831,7.619788758288394
3zc5_CHEMBL3717_CHEMBL2431832,7.920818753952375
3zc5_CHEMBL3717_CHEMBL2431833,8.096910013008056
3zc5_CHEMBL3717_CHEMBL2431836,8.154901959985743
3zc5_CHEMBL3717_CHEMBL2431837,7.047207556955908
3zc5_CHEMBL3717_CHEMBL2431839,7.356547323513812
3zc5_CHEMBL3717_CHEMBL2431840,7.619788758288394
3zc5_CHEMBL3717_CHEMBL3663592,8.1249387366083
3zc5_CHEMBL3717_CHEMBL3668140,7.640164517660112
3zc5_CHEMBL3717_CHEMBL3668143,7.078833949362261
3zc5_CHEMBL3717_CHEMBL3668144,6.582196277360119
3zc5_CHEMBL3717_CHEMBL3668153,8.585026652029182
3zc5_CHEMBL3717_CHEMBL3668190,6.657774770639209
3zc5_CHEMBL3717_CHEMBL3668197,6.380906669373257
3zxz_CHEMBL3717_CHEMBL2001019,8.698970004336019
3zxz_CHEMBL3717_CHEMBL2170813,7.086186147616283
3zxz_CHEMBL3717_CHEMBL2170814,7.23210238398191
3zxz_CHEMBL3717_CHEMBL2170815,7.455931955649724
3zxz_CHEMBL3717_CHEMBL2170816,8.221848749616356
3zxz_CHEMBL3717_CHEMBL2170817,7.356547323513812
3zxz_CHEMBL3717_CHEMBL2170818,9.0
3zxz_CHEMBL3717_CHEMBL2170819,8.221848749616356
3zxz_CHEMBL3717_CHEMBL2170820,7.721246399047171
3zxz_CHEMBL3717_CHEMBL2170946,7.698970004336019
3zxz_CHEMBL3717_CHEMBL2170947,7.364516253185088
3zxz_CHEMBL3717_CHEMBL2170948,7.209714835966758
3zxz_CHEMBL3717_CHEMBL2170949,8.211831628858832
3zxz_CHEMBL3717_CHEMBL2170950,7.863279432843593
3zxz_CHEMBL3717_CHEMBL2431834,8.853871964321762
3zxz_CHEMBL3717_CHEMBL2431835,8.55284196865778
3zxz_CHEMBL3717_CHEMBL3334540,8.27642098432889
3zxz_CHEMBL3717_CHEMBL3334542,8.090228032229065
3zxz_CHEMBL3717_CHEMBL3334544,7.34926796342835
3zxz_CHEMBL3717_CHEMBL3334546,7.710108201691595
3zxz_CHEMBL3717_CHEMBL3334548,6.444905551421681
3zxz_CHEMBL3717_CHEMBL3334549,7.903437700822769
3zxz_CHEMBL3717_CHEMBL3334550,7.851667404869234
3zxz_CHEMBL3717_CHEMBL3334551,8.227965977824862
3zxz_CHEMBL3717_CHEMBL3334555,6.6439741428068775
3zxz_CHEMBL3717_CHEMBL3334556,8.15051499783199
3zxz_CHEMBL3717_CHEMBL3334558,6.422508200162775
3zxz_CHEMBL3717_CHEMBL3334559,6.7121982700697735
3zxz_CHEMBL3717_CHEMBL3334560,7.586638739915504
3zxz_CHEMBL3717_CHEMBL3334561,7.943028323846581
3zxz_CHEMBL3717_CHEMBL3334569,8.33889035263304
3zxz_CHEMBL3717_CHEMBL3334570,7.545757490560675
3zxz_CHEMBL3717_CHEMBL4061378,9.522878745280336
3zxz_CHEMBL3717_CHEMBL4064183,9.30102999566398
3zxz_CHEMBL3717_CHEMBL4068290,9.154901959985745
3zxz_CHEMBL3717_CHEMBL4070258,9.397940008672036
3zxz_CHEMBL3717_CHEMBL4072776,8.585026652029182
3zxz_CHEMBL3717_CHEMBL4073110,9.30102999566398
3zxz_CHEMBL3717_CHEMBL4074262,9.221848749616356
3zxz_CHEMBL3717_CHEMBL4083235,9.154901959985745
3zxz_CHEMBL3717_CHEMBL4093803,8.886056647693163
3zxz_CHEMBL3717_CHEMBL4094716,8.823908740944319
3zxz_CHEMBL3717_CHEMBL4097173,9.397940008672036
3zxz_CHEMBL3717_CHEMBL4102466,8.42021640338319
3zxz_CHEMBL3717_CHEMBL4541026,7.797511682939906
4aoi_CHEMBL3717_CHEMBL2170961,7.285670240254767
4aoi_CHEMBL3717_CHEMBL2170968,8.397940008672037
4aoi_CHEMBL3717_CHEMBL3798542,8.161150909262744
4aoi_CHEMBL3717_CHEMBL3799231,6.888737486340935
4ap7_CHEMBL3717_CHEMBL1822001,7.346787486224656
4ap7_CHEMBL3717_CHEMBL1822002,7.251811972993799
4ap7_CHEMBL3717_CHEMBL1822974,8.397940008672037
4ap7_CHEMBL3717_CHEMBL1822975,7.301029995663981
4ap7_CHEMBL3717_CHEMBL1823126,7.886056647693163
4ap7_CHEMBL3717_CHEMBL2170957,7.958607314841775
4ap7_CHEMBL3717_CHEMBL2170959,7.161150909262744
4ap7_CHEMBL3717_CHEMBL2170960,6.421360790031928
4deg_CHEMBL3717_CHEMBL3663585,6.093988374728587
4deg_CHEMBL3717_CHEMBL3663588,7.135488918941608
4deg_CHEMBL3717_CHEMBL3663589,7.798602875679548
4deg_CHEMBL3717_CHEMBL3668130,8.301029995663981
4deg_CHEMBL3717_CHEMBL3668131,8.173925197299173
4deg_CHEMBL3717_CHEMBL3668145,7.583359492661719
4deg_CHEMBL3717_CHEMBL3668163,7.134896025358872
4deg_CHEMBL3717_CHEMBL3668165,8.920818753952375
4deg_CHEMBL3717_CHEMBL3668167,8.309803919971486
4deg_CHEMBL3717_CHEMBL3668187,8.698970004336019
4deg_CHEMBL3717_CHEMBL3668188,8.154901959985743
4deg_CHEMBL3717_CHEMBL3668200,10.0
4deg_CHEMBL3717_CHEMBL3668201,6.404944910240696
4deg_CHEMBL3717_CHEMBL565843,8.568636235841012
4deg_CHEMBL3717_CHEMBL566242,8.100329725273209
4deg_CHEMBL3717_CHEMBL566685,8.494850021680094
4deg_CHEMBL3717_CHEMBL566875,7.811711521471744
4deg_CHEMBL3717_CHEMBL567908,8.795880017344075
4deg_CHEMBL3717_CHEMBL568138,8.41195437047216
4deh_CHEMBL3717_CHEMBL2029688,6.213248577854439
4dei_CHEMBL3717_CHEMBL2029561,8.41195437047216
4dei_CHEMBL3717_CHEMBL2029562,8.522878745280337
4dei_CHEMBL3717_CHEMBL2029563,8.84948500216801
4dei_CHEMBL3717_CHEMBL2029564,8.610924374808178
4dei_CHEMBL3717_CHEMBL2029565,8.84948500216801
4dei_CHEMBL3717_CHEMBL2029678,8.84948500216801
4dei_CHEMBL3717_CHEMBL2029679,7.495699914119041
4dei_CHEMBL3717_CHEMBL2029680,8.309894379144197
4dei_CHEMBL3717_CHEMBL2029681,7.9622265193037345
4dei_CHEMBL3717_CHEMBL2029682,7.781918676479622
4dei_CHEMBL3717_CHEMBL2029683,7.977338510606671
4dei_CHEMBL3717_CHEMBL2029684,7.439713034397075
4dei_CHEMBL3717_CHEMBL2029685,7.975390988664909
4dei_CHEMBL3717_CHEMBL2029686,8.761439372640169
4dei_CHEMBL3717_CHEMBL2029687,8.610924374808178
4gg5_CHEMBL3717_CHEMBL1766513,6.779891911959945
4gg5_CHEMBL3717_CHEMBL1766514,6.958607314841775
4gg5_CHEMBL3717_CHEMBL1766528,9.031517051446064
4gg5_CHEMBL3717_CHEMBL1766529,9.022276394711152
4gg5_CHEMBL3717_CHEMBL1766530,8.995678626217357
4gg5_CHEMBL3717_CHEMBL1766531,7.97469413473523
4gg5_CHEMBL3717_CHEMBL1766532,8.657577319177793
4gg5_CHEMBL3717_CHEMBL1766533,8.2518119729938
4gg5_CHEMBL3717_CHEMBL1766534,6.638272163982407
4gg5_CHEMBL3717_CHEMBL1766535,5.0
4gg5_CHEMBL3717_CHEMBL1766536,6.346787486224656
4gg5_CHEMBL3717_CHEMBL1766537,6.795880017344075
4gg5_CHEMBL3717_CHEMBL1766538,8.468521082957745
4gg5_CHEMBL3717_CHEMBL1766539,9.142667503568733
4gg5_CHEMBL3717_CHEMBL1766542,9.075720713938118
4gg5_CHEMBL3717_CHEMBL1766543,9.086186147616283
4gg5_CHEMBL3717_CHEMBL1766544,9.113509274827518
4gg5_CHEMBL3717_CHEMBL1766545,7.366531544420414
4gg5_CHEMBL3717_CHEMBL1766546,8.356547323513812
4gg5_CHEMBL3717_CHEMBL3220877,8.292429823902063
4gg5_CHEMBL3717_CHEMBL3220878,8.920818753952375
4gg5_CHEMBL3717_CHEMBL3220879,8.920818753952375
4gg5_CHEMBL3717_CHEMBL3220880,8.795880017344075
4gg5_CHEMBL3717_CHEMBL3220881,8.638272163982407
4gg5_CHEMBL3717_CHEMBL3220882,8.585026652029182
4gg5_CHEMBL3717_CHEMBL3221107,8.67778070526608
4gg5_CHEMBL3717_CHEMBL3221108,8.769551078621726
4gg5_CHEMBL3717_CHEMBL3221109,8.292429823902063
4gg5_CHEMBL3717_CHEMBL3221111,7.632644078973981
4gg5_CHEMBL3717_CHEMBL3221113,6.809668301829708
4gg5_CHEMBL3717_CHEMBL3221115,6.189767482004916
4gg5_CHEMBL3717_CHEMBL3221116,6.489454989793388
4gg5_CHEMBL3717_CHEMBL3221121,6.835647144215563
4gg5_CHEMBL3717_CHEMBL3221122,6.628932137728263
4gg5_CHEMBL3717_CHEMBL3221123,6.330683119433888
4gg5_CHEMBL3717_CHEMBL3221124,6.580044251510242
4gg5_CHEMBL3717_CHEMBL3221125,8.4089353929735
4gg5_CHEMBL3717_CHEMBL3221129,6.684029654543083
4gg7_CHEMBL3717_CHEMBL2148142,6.355561410532162
4gg7_CHEMBL3717_CHEMBL2148143,8.187086643357144
4iwd_CHEMBL3717_CHEMBL2323769,8.301029995663981
4iwd_CHEMBL3717_CHEMBL2323770,9.0
4iwd_CHEMBL3717_CHEMBL2323771,8.522878745280337
4iwd_CHEMBL3717_CHEMBL2323772,8.522878745280337
4iwd_CHEMBL3717_CHEMBL2323773,8.096910013008056
4iwd_CHEMBL3717_CHEMBL2323774,8.522878745280337
4iwd_CHEMBL3717_CHEMBL2323775,7.982966660701219
4iwd_CHEMBL3717_CHEMBL2323776,5.305394801066432
4iwd_CHEMBL3717_CHEMBL2323777,8.698970004336019
4iwd_CHEMBL3717_CHEMBL2323778,7.173925197299173
4iwd_CHEMBL3717_CHEMBL2323779,7.259637310505756
4iwd_CHEMBL3717_CHEMBL2323782,8.096910013008056
4iwd_CHEMBL3717_CHEMBL2323783,9.0
4iwd_CHEMBL3717_CHEMBL2324118,7.008773924307505
4iwd_CHEMBL3717_CHEMBL2324119,6.787812395596042
4iwd_CHEMBL3717_CHEMBL2324120,5.639406586434751
4iwd_CHEMBL3717_CHEMBL2324121,7.376750709602099
4iwd_CHEMBL3717_CHEMBL2324123,7.275724130399211
4iwd_CHEMBL3717_CHEMBL2324124,7.853871964321762
4iwd_CHEMBL3717_CHEMBL2324126,7.958607314841775
4iwd_CHEMBL3717_CHEMBL2324127,7.2839966563652
4iwd_CHEMBL3717_CHEMBL2324128,8.221848749616356
4knb_CHEMBL3717_CHEMBL2401740,6.346894745916119
4knb_CHEMBL3717_CHEMBL2401806,6.537602002101044
4knb_CHEMBL3717_CHEMBL2401807,6.443697499232712
4knb_CHEMBL3717_CHEMBL2401808,6.958607314841775
4knb_CHEMBL3717_CHEMBL2401809,6.481486060122113
4knb_CHEMBL3717_CHEMBL2401810,7.376750709602099
4knb_CHEMBL3717_CHEMBL2401811,7.050609993355087
4knb_CHEMBL3717_CHEMBL2401812,6.886056647693163
4knb_CHEMBL3717_CHEMBL2401813,6.857559142672274
4knb_CHEMBL3717_CHEMBL2401814,5.655612172363577
4knb_CHEMBL3717_CHEMBL2401815,6.366531544420414
4knb_CHEMBL3717_CHEMBL2401816,6.886056647693163
4knb_CHEMBL3717_CHEMBL2401817,6.318194010053928
4knb_CHEMBL3717_CHEMBL2401818,6.703356966489771
4knb_CHEMBL3717_CHEMBL2401819,6.022276394711152
4knb_CHEMBL3717_CHEMBL2401820,6.721246399047171
4knb_CHEMBL3717_CHEMBL2401821,6.229147988357855
4knb_CHEMBL3717_CHEMBL2401822,5.795880017344075
4knb_CHEMBL3717_CHEMBL2401823,6.2839966563652006
4knb_CHEMBL3717_CHEMBL2401824,6.585026652029182
4knb_CHEMBL3717_CHEMBL2401825,7.522878745280337
4knb_CHEMBL3717_CHEMBL2401826,6.698970004336019
4knb_CHEMBL3717_CHEMBL2401827,6.229147988357855
4knb_CHEMBL3717_CHEMBL2401828,6.494850021680094
4knb_CHEMBL3717_CHEMBL2401829,6.107905397309519
4knb_CHEMBL3717_CHEMBL2401830,6.236572006437063
4knb_CHEMBL3717_CHEMBL2401831,6.552841968657781
4knb_CHEMBL3717_CHEMBL2401832,7.142667503568731
4knb_CHEMBL3717_CHEMBL2401833,6.129818655252878
4knb_CHEMBL3717_CHEMBL2401834,6.658656760875116
4knb_CHEMBL3717_CHEMBL2401835,6.657577319177793
4mxc_CHEMBL3717_CHEMBL3287303,8.05551732784983
4mxc_CHEMBL3717_CHEMBL3287304,8.102372908709558
4mxc_CHEMBL3717_CHEMBL3287305,7.488116639021126
4mxc_CHEMBL3717_CHEMBL3287306,7.177831920631983
4mxc_CHEMBL3717_CHEMBL3287307,7.730487055782084
4mxc_CHEMBL3717_CHEMBL3287308,6.735182176990463
4mxc_CHEMBL3717_CHEMBL3287309,7.882728704344236
4mxc_CHEMBL3717_CHEMBL3287310,8.173925197299173
4mxc_CHEMBL3717_CHEMBL3287311,7.151195298948196
4mxc_CHEMBL3717_CHEMBL3287312,6.471597562046383
4mxc_CHEMBL3717_CHEMBL3287314,7.086716098239582
4mxc_CHEMBL3717_CHEMBL3287315,7.58838029403677
4mxc_CHEMBL3717_CHEMBL3287316,6.809388202186395
4mxc_CHEMBL3717_CHEMBL3287317,6.672232510097271
4mxc_CHEMBL3717_CHEMBL3287318,6.6302277114030375
4mxc_CHEMBL3717_CHEMBL3287321,7.6307841425898575
4mxc_CHEMBL3717_CHEMBL3287588,6.824198367151721
4mxc_CHEMBL3717_CHEMBL3287591,7.165579296318468
4mxc_CHEMBL3717_CHEMBL3287592,7.286509456906058
4mxc_CHEMBL3717_CHEMBL3287593,6.979224511806442
4mxc_CHEMBL3717_CHEMBL3287594,6.191721490417232
4mxc_CHEMBL3717_CHEMBL3287595,6.943857737940948
4mxc_CHEMBL3717_CHEMBL3287596,7.279014255846261
4mxc_CHEMBL3717_CHEMBL3287597,6.729321163855293
4mxc_CHEMBL3717_CHEMBL4079666,6.58838029403677
4mxc_CHEMBL3717_CHEMBL4086090,6.341988603342887
4r1y_CHEMBL3717_CHEMBL3402741,6.178273661756906
4r1y_CHEMBL3717_CHEMBL3402742,7.373088780645963
4r1y_CHEMBL3717_CHEMBL3402763,7.045757490560675
4xmo_CHEMBL3717_CHEMBL3414577,8.261439372640169
4xmo_CHEMBL3717_CHEMBL3414734,7.638272163982407
4xmo_CHEMBL3717_CHEMBL3414735,7.707834387816234
4xmo_CHEMBL3717_CHEMBL3414736,8.045757490560675
4xmo_CHEMBL3717_CHEMBL3414737,7.707269635245749
4xmo_CHEMBL3717_CHEMBL3414738,8.27642098432889
4xmo_CHEMBL3717_CHEMBL3414740,7.610924374808178
4xmo_CHEMBL3717_CHEMBL3414914,8.426935982160881
4xmo_CHEMBL3717_CHEMBL3414915,7.903437700822769
4xmo_CHEMBL3717_CHEMBL3414916,6.107905397309519
4xmo_CHEMBL3717_CHEMBL3414920,8.037860356969059
4xmo_CHEMBL3717_CHEMBL3414926,8.65051499783199
4xmo_CHEMBL3717_CHEMBL3414928,7.031517051446065
4xyf_CHEMBL3717_CHEMBL3414733,7.438898616350944
4xyf_CHEMBL3717_CHEMBL3414742,7.958607314841775
4xyf_CHEMBL3717_CHEMBL3414913,8.309894379144197
4xyf_CHEMBL3717_CHEMBL3414917,8.34948500216801
4xyf_CHEMBL3717_CHEMBL3414918,8.610924374808178
4xyf_CHEMBL3717_CHEMBL3414919,8.227965977824862
4xyf_CHEMBL3717_CHEMBL3414921,7.851667404869234
4xyf_CHEMBL3717_CHEMBL3414922,8.698970004336019
4xyf_CHEMBL3717_CHEMBL3414924,6.431798275933005
5eob_CHEMBL3717_CHEMBL2170967,8.221848749616356
5eob_CHEMBL3717_CHEMBL3582305,9.886056647693165
5eob_CHEMBL3717_CHEMBL3668154,8.267606240177031
5eob_CHEMBL3717_CHEMBL3797307,8.602059991327963
5eob_CHEMBL3717_CHEMBL3797579,9.337242168318426
5eob_CHEMBL3717_CHEMBL3797871,8.853871964321762
5eob_CHEMBL3717_CHEMBL3798130,8.3767507096021
5eob_CHEMBL3717_CHEMBL3798174,8.638272163982407
5eob_CHEMBL3717_CHEMBL3798619,6.383839687152417
5eob_CHEMBL3717_CHEMBL3798623,8.698970004336019
5eob_CHEMBL3717_CHEMBL3798905,8.969651079823194
5eob_CHEMBL3717_CHEMBL3799192,9.309803919971486
5eob_CHEMBL3717_CHEMBL3799263,9.109841343929924
5eob_CHEMBL3717_CHEMBL3799924,8.387216143280265
5eob_CHEMBL3717_CHEMBL3800061,8.55284196865778
5eob_CHEMBL3717_CHEMBL3800295,8.920818753952375
5eob_CHEMBL3717_CHEMBL3800427,8.920818753952375
5eob_CHEMBL3717_CHEMBL3800471,9.3767507096021
5eob_CHEMBL3717_CHEMBL3800559,9.229147988357855
5eob_CHEMBL3717_CHEMBL498769,8.221848749616356
5eyc_CHEMBL3717_CHEMBL3414925,8.460409376976187
5eyc_CHEMBL3717_CHEMBL3414929,7.363383582978477
5eyc_CHEMBL3717_CHEMBL3785094,8.426935982160881
5eyc_CHEMBL3717_CHEMBL3785199,8.577450979992872
5eyc_CHEMBL3717_CHEMBL3785374,8.002182402701225
5eyc_CHEMBL3717_CHEMBL3785909,8.65051499783199
5eyc_CHEMBL3717_CHEMBL3786005,8.309894379144197
5eyc_CHEMBL3717_CHEMBL3786314,8.5
5eyc_CHEMBL3717_CHEMBL3786495,8.284318117920506
5eyc_CHEMBL3717_CHEMBL3787004,8.610924374808178
5eyc_CHEMBL3717_CHEMBL3787109,8.397940008672037
5eyd_CHEMBL3717_CHEMBL3414923,8.261439372640169
5hlw_CHEMBL3717_CHEMBL4436706,7.920818753952375
5hlw_CHEMBL3717_CHEMBL4448029,6.988682730027941
5hlw_CHEMBL3717_CHEMBL4451715,7.107157165859549
5hlw_CHEMBL3717_CHEMBL4455032,7.020479303839453
5hlw_CHEMBL3717_CHEMBL4457387,7.886056647693163
5hlw_CHEMBL3717_CHEMBL4459929,7.1487416512809245
5hlw_CHEMBL3717_CHEMBL4460346,7.823908740944319
5hlw_CHEMBL3717_CHEMBL4460814,7.443697499232712
5hlw_CHEMBL3717_CHEMBL4461070,9.045757490560677
5hlw_CHEMBL3717_CHEMBL4462907,7.357333886178058
5hlw_CHEMBL3717_CHEMBL4466644,7.928492599872952
5hlw_CHEMBL3717_CHEMBL4470877,7.031517051446065
5hlw_CHEMBL3717_CHEMBL4472716,7.577450979992871
5hlw_CHEMBL3717_CHEMBL4472923,7.887345359137068
5hlw_CHEMBL3717_CHEMBL4513820,7.7811247185898065
5hlw_CHEMBL3717_CHEMBL4537419,7.346787486224656
5hlw_CHEMBL3717_CHEMBL4537541,8.060480747381382
5hlw_CHEMBL3717_CHEMBL4541666,7.72921037802671
5hlw_CHEMBL3717_CHEMBL4542687,7.726728668260934
5hlw_CHEMBL3717_CHEMBL4551712,9.221848749616356
5hlw_CHEMBL3717_CHEMBL4576381,7.886056647693163
5hlw_CHEMBL3717_CHEMBL4593634,7.831770133075735
5hoa_CHEMBL3717_CHEMBL4527749,7.638272163982407
5ya5_CHEMBL3717_CHEMBL4165119,6.910986605864784
5ya5_CHEMBL3717_CHEMBL4165354,6.910986605864784
5ya5_CHEMBL3717_CHEMBL4168774,5.186419011431808
5ya5_CHEMBL3717_CHEMBL4172124,6.873088780645963
5ya5_CHEMBL3717_CHEMBL4245214,6.823908740944319
5ya5_CHEMBL3717_CHEMBL4245825,7.761953896871204
5ya5_CHEMBL3717_CHEMBL4248002,7.187755303199631
3f7b_CHEMBL3729_CHEMBL1086834,6.856985199745905
3f7b_CHEMBL3729_CHEMBL1098839,7.638272163982407
3f7u_CHEMBL3729_CHEMBL1086703,6.548213564475709
3f7u_CHEMBL3729_CHEMBL1094898,7.1938200260161125
3f7u_CHEMBL3729_CHEMBL1095203,7.329754146925876
3f7u_CHEMBL3729_CHEMBL1095204,6.928117992693875
3f7u_CHEMBL3729_CHEMBL1095856,5.575118363368933
3f7u_CHEMBL3729_CHEMBL1095882,5.6595558851598815
3f7u_CHEMBL3729_CHEMBL1098349,6.899629454882437
3f7u_CHEMBL3729_CHEMBL1098817,6.442492798094342
3f7u_CHEMBL3729_CHEMBL1099124,6.609064892896621
3f7u_CHEMBL3729_CHEMBL1099125,6.640164517660112
3f7u_CHEMBL3729_CHEMBL1099137,7.638272163982407
3f7u_CHEMBL3729_CHEMBL1099151,7.480172006224281
3fw3_CHEMBL3729_CHEMBL218490,5.070581074285707
3fw3_CHEMBL3729_CHEMBL568854,5.360513510731414
3fw3_CHEMBL3729_CHEMBL570894,7.337242168318426
3fw3_CHEMBL3729_CHEMBL571337,5.408378961786681
3fw3_CHEMBL3729_CHEMBL584939,6.742321425130816
3fw3_CHEMBL3729_CHEMBL585756,6.4698003017969175
3s9e_CHEMBL3744_CHEMBL575060,6.309803919971486
4e0w_CHEMBL3744_CHEMBL275040,7.952057021879448
4e0w_CHEMBL3744_CHEMBL279561,6.432404914149486
4e0w_CHEMBL3744_CHEMBL482097,8.417828331551522
4g8n_CHEMBL3744_CHEMBL2312684,6.468521082957745
4g8n_CHEMBL3744_CHEMBL479804,5.569875089568589
4igr_CHEMBL3744_CHEMBL2312396,6.732828271596986
4igr_CHEMBL3744_CHEMBL2312399,5.482804102050026
4igr_CHEMBL3744_CHEMBL2312401,4.351639989019068
4igr_CHEMBL3744_CHEMBL2312685,4.991399828238082
4igr_CHEMBL3744_CHEMBL479805,5.475461720386661
4nwc_CHEMBL3744_CHEMBL2312398,5.268411234813262
4nwc_CHEMBL3744_CHEMBL288166,8.287460181848212
4nwc_CHEMBL3744_CHEMBL482080,6.007839901121809
4nwd_CHEMBL3744_CHEMBL2312403,6.910094888560602
4nwd_CHEMBL3744_CHEMBL2312682,7.462180904926726
4nwd_CHEMBL3744_CHEMBL2312683,6.621602099051862
4nwd_CHEMBL3744_CHEMBL2312686,5.6020599913279625
4nwd_CHEMBL3744_CHEMBL500042,7.270917157855249
6f28_CHEMBL3744_CHEMBL4066795,4.742321425130816
6f29_CHEMBL3744_CHEMBL1812596,5.990549104201306
6f29_CHEMBL3744_CHEMBL492630,5.437707135543525
1txr_CHEMBL3750_CHEMBL29292,8.795880017344075
3vh9_CHEMBL3750_CHEMBL310555,6.795880017344075
6g2n_CHEMBL3751653_CHEMBL3752084,4.66354026615147
6g2n_CHEMBL3751653_CHEMBL3752927,3.214670164989233
6g2l_CHEMBL3751654_CHEMBL3752084,6.892790030352131
6g2l_CHEMBL3751654_CHEMBL3752927,4.935542010773082
5oh2_CHEMBL3763007_CHEMBL275661,5.366531544420414
5oh4_CHEMBL3763007_CHEMBL3763941,4.552841968657781
5v3o_CHEMBL3763008_CHEMBL3989927,7.221848749616356
6boy_CHEMBL3763008_CHEMBL4449512,6.387806277669294
1c1r_CHEMBL3769_CHEMBL99951,7.769551078621726
1eb2_CHEMBL3769_CHEMBL283765,6.008773924307505
